trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
1,1.0147791999997935,1014.7791999997935,1,SET 1,185,8,1012.2789,768.5819,13.7964,92.0828,
2,0.9456309000006513,945.6309000006513,1,SET 1,185,8,943.0636,704.3945,13.06,85.8915,
3,0.9627874999996493,962.7874999996493,1,SET 1,185,8,960.2279,719.8065,13.2247,85.4999,
4,0.9987701000000015,998.7701000000015,1,SET 1,185,8,996.2548,761.8056,13.0652,87.3373,
5,1.0039612000000488,1003.9612000000488,1,SET 1,185,8,1001.1236,763.5831,14.9003,87.3904,
6,1.0105283999992025,1010.5283999992025,1,SET 1,185,8,1007.7769,754.3922,13.0483,104.9868,
7,0.9686647000007724,968.6647000007724,1,SET 1,185,8,966.1122,722.6645,12.8715,96.6614,
8,1.0039159000007203,1003.9159000007203,1,SET 1,185,8,1001.4135,731.8872,14.139,103.903,
9,0.9665899999999965,966.5899999999965,1,SET 1,185,8,964.39,711.2302,15.0728,93.5518,
10,0.9350034999997661,935.0034999997661,1,SET 1,185,8,932.8347,675.1824,13.6795,91.7356,
11,0.9777644000005239,977.7644000005239,1,SET 1,185,8,974.8139,731.5309,13.4213,90.9658,
12,0.9871778000006088,987.1778000006088,1,SET 1,185,8,983.9287,747.8282,12.7208,87.538,
13,0.9712011999999959,971.2011999999959,1,SET 1,185,8,968.7491,727.4274,12.6526,85.9853,
14,0.9921852000006766,992.1852000006766,1,SET 1,185,8,989.7414,752.564,12.5269,87.0521,
15,1.02712369999972,1027.12369999972,1,SET 1,185,8,1024.6093,789.9902,13.1599,86.5092,
16,1.0032671999997547,1003.2671999997547,1,SET 1,185,8,1001.3536,767.5651,12.8365,86.0502,
17,1.0164049000004525,1016.4049000004525,1,SET 1,185,8,1013.9412,779.1304,12.9822,86.3891,
18,1.0170048999998471,1017.0048999998471,1,SET 1,185,8,1014.9605,780.6024,12.8651,86.08,
19,0.9917556000000332,991.7556000000332,1,SET 1,185,8,989.6075,734.2791,13.4705,93.4234,
20,0.9115475999997216,911.5475999997216,1,SET 1,185,8,909.0285,669.0154,12.6307,85.671,
21,0.919742099999894,919.742099999894,1,SET 1,185,8,917.217,674.0056,13.8214,89.0163,
