trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
79,0.5812949999999546,581.2949999999546,1,SET 1,185,8,578.2835,350.1306,13.4581,87.3022,
80,0.5953190000000177,595.3190000000177,1,SET 1,185,8,592.8242,346.6943,12.9156,81.9256,
81,0.6265345000001616,626.5345000001616,1,SET 1,185,8,623.8027,351.7683,13.2647,82.1075,
82,0.647580800000469,647.580800000469,1,SET 1,185,8,645.8233,421.0041,12.5544,80.3813,
83,0.6323596000001999,632.3596000001999,1,SET 1,185,8,630.0667,383.6596,12.8801,86.8507,
84,0.5949552000001859,594.9552000001859,1,SET 1,185,8,592.354,364.108,12.8553,87.8006,
85,0.59966329999952,599.66329999952,1,SET 1,185,8,597.2558,363.8747,13.0721,87.6867,
86,0.6347847000006368,634.7847000006368,1,SET 1,185,8,632.6735,396.4614,12.7642,84.9831,
87,0.6061687000001257,606.1687000001257,1,SET 1,185,8,603.5271,376.1078,12.8347,88.7005,
88,0.5911094000002777,591.1094000002777,1,SET 1,185,8,588.7423,363.4234,12.9001,86.3059,
89,0.5638152999999875,563.8152999999875,1,SET 1,185,8,562.0615,322.2437,15.4776,103.5385,
90,0.6440283000001727,644.0283000001727,1,SET 1,185,8,642.2759,410.3129,13.2833,84.7653,
91,0.6334400999994614,633.4400999994614,1,SET 1,185,8,631.3422,396.6965,12.8309,84.3269,
92,0.591253599999618,591.253599999618,1,SET 1,185,8,589.3497,354.1773,13.2777,87.8498,
93,0.5828125000007276,582.8125000007276,1,SET 1,185,8,579.9771,337.36,12.7298,87.1828,
94,0.6309572999998636,630.9572999998636,1,SET 1,185,8,628.3066,399.9001,12.7875,85.4823,
95,0.587353400000211,587.353400000211,1,SET 1,185,8,584.9887,356.9449,13.1346,85.9083,
96,0.5950622000000294,595.0622000000294,1,SET 1,185,8,592.7769,366.4847,13.4811,86.7087,
97,0.5691764999992301,569.1764999992301,1,SET 1,185,8,567.3974,323.4488,13.0918,88.1626,
98,0.5697233999999298,569.7233999999298,1,SET 1,185,8,566.8167,330.6338,12.7142,84.3009,
99,0.5815812000000733,581.5812000000733,1,SET 1,185,8,579.8594,349.5638,13.5503,86.9637,
100,0.6335924000004525,633.5924000004525,1,SET 1,185,8,631.9371,399.6108,12.7803,87.3867,
