trial,seconds,ms,parse_ok,wire_cmd,prompt_tokens,output_tokens,total_ms_ollama,load_ms_ollama,prompt_eval_ms_ollama,eval_ms_ollama,error
107,0.8326882000001206,832.6882000001206,1,SET 1,185,8,829.8338,521.9152,14.5521,87.0175,
108,0.9024167000002308,902.4167000002308,1,SET 1,185,8,899.8522,573.8381,12.89,94.7036,
109,0.8312457000001814,831.2457000001814,1,SET 1,185,8,827.723,510.9441,11.3947,95.2449,
110,0.8450800999999046,845.0800999999046,1,SET 1,185,8,842.6309,560.2405,13.1192,88.5372,
111,0.8115880000000288,811.5880000000288,1,SET 1,185,8,809.1044,522.2122,13.8223,93.892,
112,0.828790200000185,828.790200000185,1,SET 1,185,8,826.0164,513.6539,13.4208,87.9329,
113,0.8750652999997328,875.0652999997328,1,SET 1,185,8,871.0588,587.9742,11.8145,86.8108,
114,0.8123687000002064,812.3687000002064,1,SET 1,185,8,810.3401,540.9787,12.7458,87.3588,
115,0.8252764000003481,825.2764000003481,1,SET 1,185,8,823.5832,547.1773,13.9522,101.1544,
116,0.762982700000066,762.982700000066,1,SET 1,185,8,759.7793,497.8753,13.3279,89.7854,
117,0.7913700999997673,791.3700999997673,1,SET 1,185,8,788.8085,497.2187,11.9542,89.5231,
118,0.8110870000000432,811.0870000000432,1,SET 1,185,8,806.6042,524.4607,15.1173,101.0834,
119,0.8587446000001364,858.7446000001364,1,SET 1,185,8,856.7925,553.9041,17.5346,120.5773,
120,0.7048443999997289,704.8443999997289,1,SET 1,185,8,703.1822,434.3063,14.024,95.4073,
121,0.7679439999997157,767.9439999997157,1,SET 1,185,8,765.0672,486.6935,14.7471,101.2634,
122,0.6947598000001562,694.7598000001562,1,SET 1,185,8,691.863,397.3893,14.0014,95.3832,
123,0.6942465000001903,694.2465000001903,1,SET 1,185,8,692.871,433.5836,13.1858,87.328,
124,0.684862399999929,684.862399999929,1,SET 1,185,8,682.9004,424.3108,13.2551,83.7799,
125,0.7075346999999965,707.5346999999965,1,SET 1,185,8,705.231,434.7625,13.2571,88.8752,
126,0.6763275999996949,676.3275999996949,1,SET 1,185,8,674.4778,425.9732,13.0593,86.3441,
127,0.7309729999997217,730.9729999997217,1,SET 1,185,8,728.9155,475.6253,16.0678,88.124,
128,0.6567680000002838,656.7680000002838,1,SET 1,185,8,654.8633,411.8979,12.7545,87.828,
129,0.6751155000001745,675.1155000001745,1,SET 1,185,8,673.0198,410.0322,13.6403,86.8377,
130,0.6807076000000052,680.7076000000052,1,SET 1,185,8,678.3458,434.5581,12.897,87.678,
131,0.6384010000001581,638.4010000001581,1,SET 1,185,8,636.5995,392.6788,13.0505,88.2994,
132,0.7315313000003698,731.5313000003698,1,SET 1,185,8,729.4466,466.8708,13.3121,91.1983,
133,0.7501886000000013,750.1886000000013,1,SET 1,185,8,748.8016,500.5187,13.4737,84.5622,
134,0.7281071000002157,728.1071000002157,1,SET 1,185,8,725.887,480.6251,13.3001,88.5458,
135,0.7175987000000532,717.5987000000532,1,SET 1,185,8,715.6146,447.5406,12.9977,87.6454,
136,0.6697085000000698,669.7085000000698,1,SET 1,185,8,666.2385,424.749,13.3122,88.8099,
137,0.6648686999997153,664.8686999997153,1,SET 1,185,8,662.6365,416.7749,13.2346,88.1031,
138,0.6669019999999364,666.9019999999364,1,SET 1,185,8,664.6911,405.4463,13.1374,87.5069,
139,0.6360300000001189,636.0300000001189,1,SET 1,185,8,633.916,395.239,13.0031,87.1642,
140,0.6309647000002769,630.9647000002769,1,SET 1,185,8,629.4038,386.5134,12.9641,88.0346,
141,0.6806120000001101,680.6120000001101,1,SET 1,185,8,678.0387,430.1757,13.5483,93.6069,
142,0.670468300000266,670.468300000266,1,SET 1,185,8,668.5132,395.8786,14.1912,92.4031,
143,0.7007727000000159,700.7727000000159,1,SET 1,185,8,698.5915,445.6879,13.2732,86.4997,
144,0.6500040000000809,650.0040000000809,1,SET 1,185,8,647.9277,402.4332,13.0238,88.0559,
145,0.6632775999996738,663.2775999996738,1,SET 1,185,8,660.5323,398.9398,13.3298,87.3887,
146,0.724624699999822,724.624699999822,1,SET 1,185,8,722.0983,442.7475,14.2033,93.3425,
147,0.7064221999999063,706.4221999999063,1,SET 1,185,8,703.5851,448.4005,13.3996,86.9053,
148,0.6584063999998762,658.4063999998762,1,SET 1,185,8,655.1805,409.2194,13.2907,86.7699,
149,0.6716366000000562,671.6366000000562,1,SET 1,185,8,669.483,393.6208,12.4102,88.0044,
150,0.7163092000000688,716.3092000000688,1,SET 1,185,8,713.1773,389.0436,11.2732,93.5913,
151,0.7580370999999104,758.0370999999104,1,SET 1,185,8,755.1662,485.2841,13.9551,93.241,
152,0.7291694999998981,729.1694999998981,1,SET 1,185,8,726.5538,442.1888,11.2643,84.4692,
153,0.6666394999997465,666.6394999997465,1,SET 1,185,8,664.6604,412.4966,12.8447,87.6346,
154,0.6816584999996849,681.6584999996849,1,SET 1,185,8,679.5243,423.8418,12.9324,88.2044,
155,0.682948099999976,682.948099999976,1,SET 1,185,8,680.9235,433.4268,12.7224,86.752,
156,0.6516667999999299,651.6667999999299,1,SET 1,185,8,649.6142,408.4608,13.1703,88.9815,
157,0.6551721999999245,655.1721999999245,1,SET 1,185,8,652.4346,415.0933,13.3048,86.7534,
158,0.66719379999995,667.19379999995,1,SET 1,185,8,665.6777,423.6338,12.9971,87.7732,
159,0.654439999999795,654.439999999795,1,SET 1,185,8,652.039,387.7259,12.8627,88.1555,
160,0.6912373000000116,691.2373000000116,1,SET 1,185,8,689.6053,439.5716,13.3142,87.5235,
161,0.6932415000001129,693.2415000001129,1,SET 1,185,8,690.6328,431.9245,14.1163,94.1019,
162,0.6557714000000487,655.7714000000487,1,SET 1,185,8,654.1922,385.0725,13.806,91.1563,
163,0.6889581999998882,688.9581999998882,1,SET 1,185,8,686.8066,449.1241,13.231,87.1296,
164,0.6844707000000199,684.4707000000199,1,SET 1,185,8,682.4079,436.9083,13.1672,87.2655,
165,0.6473369999998795,647.3369999998795,1,SET 1,185,8,645.3973,405.4973,12.431,88.2262,
166,0.6383362999999918,638.3362999999918,1,SET 1,185,8,636.0853,393.8081,13.3132,87.9768,
167,0.6731221000000005,673.1221000000005,1,SET 1,185,8,671.0977,432.6858,13.0817,86.7835,
168,0.649312000000009,649.312000000009,1,SET 1,185,8,647.3461,404.8067,12.6949,88.6503,
169,0.667977399999927,667.977399999927,1,SET 1,185,8,666.4976,421.3392,13.0112,87.4662,
170,0.6629536999998891,662.9536999998891,1,SET 1,185,8,660.4708,393.6428,13.0609,87.7113,
171,0.6602889999999206,660.2889999999206,1,SET 1,185,8,658.1782,400.3853,13.3844,93.8537,
172,0.744571800000358,744.571800000358,1,SET 1,185,8,741.4654,426.8964,14.3036,90.0429,
173,0.8960470000001806,896.0470000001806,1,SET 1,185,8,893.7957,597.4954,13.1174,96.5172,
174,0.8377691999999115,837.7691999999115,1,SET 1,185,8,835.365,550.0265,13.0473,89.6769,
175,0.8841612999999597,884.1612999999597,1,SET 1,185,8,882.4181,575.0739,13.3126,88.545,
176,0.8533830000001217,853.3830000001217,1,SET 1,185,8,850.9419,536.0957,13.4262,89.9657,
177,0.8318232000001444,831.8232000001444,1,SET 1,185,8,829.0978,530.0998,13.7485,89.4884,
178,0.8798502999998163,879.8502999998163,1,SET 1,185,8,877.7029,565.3779,11.8055,89.5166,
179,0.9088989000001675,908.8989000001675,1,SET 1,185,8,906.8876,603.6572,13.5245,96.6976,
180,0.8375770000002376,837.5770000002376,1,SET 1,185,8,834.596,533.0441,13.0438,87.9769,
181,0.856623799999852,856.623799999852,1,SET 1,185,8,854.1081,545.889,14.3981,94.2019,
182,0.8071700999998939,807.1700999998939,1,SET 1,185,8,804.3733,501.2933,13.0626,88.2371,
183,0.79550990000007,795.50990000007,1,SET 1,185,8,793.6203,510.0861,12.011,87.8763,
184,0.8184389999996711,818.4389999996711,1,SET 1,185,8,816.788,545.7014,13.3439,88.9615,
185,0.8052692000001116,805.2692000001116,1,SET 1,185,8,803.3353,534.8274,13.5718,88.7641,
186,0.8429115999997521,842.9115999997521,1,SET 1,185,8,839.6859,556.3636,13.0269,88.812,
187,0.8139768000000913,813.9768000000913,1,SET 1,185,8,811.9891,539.5277,13.0035,88.6997,
188,0.8308612999999241,830.8612999999241,1,SET 1,185,8,828.031,526.6013,14.2818,93.8769,
189,0.7885637999997925,788.5637999997925,1,SET 1,185,8,785.3923,498.6926,13.48,95.5316,
190,0.8119255000001431,811.9255000001431,1,SET 1,185,8,810.456,532.1191,13.3841,90.1329,
191,0.8067108000000189,806.7108000000189,1,SET 1,185,8,804.2018,501.4699,13.7692,95.6623,
192,0.8050665999999183,805.0665999999183,1,SET 1,185,8,802.7714,510.503,10.8508,87.5616,
193,0.7829873000000589,782.9873000000589,1,SET 1,185,8,781.1136,500.7262,12.9506,94.4901,
194,0.8095170999999937,809.5170999999937,1,SET 1,185,8,807.8346,533.8571,13.1755,87.8893,
195,0.7695367999999689,769.5367999999689,1,SET 1,185,8,766.9808,486.5796,12.8398,89.6012,
196,0.8205370000000585,820.5370000000585,1,SET 1,185,8,818.6717,527.4117,12.9697,86.2588,
197,0.7976662000000942,797.6662000000942,1,SET 1,185,8,795.3801,517.7459,12.9907,87.791,
198,0.7300820000000385,730.0820000000385,1,SET 1,185,8,728.1479,460.2315,12.9724,88.9571,
199,0.8022486999998364,802.2486999998364,1,SET 1,185,8,798.8636,520.9006,13.1021,88.2023,
200,0.830144300000029,830.144300000029,1,SET 1,185,8,826.9153,560.8689,13.4073,91.2608,
201,0.7998081000000639,799.8081000000639,1,SET 1,185,8,797.4281,509.9894,14.3153,93.5346,
202,0.7616346999998314,761.6346999998314,1,SET 1,185,8,759.5534,456.8363,13.5042,87.2206,
203,0.6988489999998819,698.8489999998819,1,SET 1,185,8,696.706,455.057,14.8209,87.1709,
204,0.7086827000002813,708.6827000002813,1,SET 1,185,8,706.4234,438.8851,12.8837,86.5265,
205,0.6689101000001756,668.9101000001756,1,SET 1,185,8,666.5813,420.9445,12.8804,88.1806,
206,0.6542445000000043,654.2445000000043,1,SET 1,185,8,652.111,403.6782,13.0843,87.3383,
207,0.6712638000003608,671.2638000003608,1,SET 1,185,8,670.6237,410.2351,11.5162,86.2375,
208,0.6621618999997736,662.1618999997736,1,SET 1,185,8,659.6656,412.7187,12.9306,86.6008,
209,0.6979079000002457,697.9079000002457,1,SET 1,185,8,695.6201,455.7455,12.6482,86.5283,
210,0.698384900000292,698.384900000292,1,SET 1,185,8,696.093,425.3792,13.014,93.6808,
211,0.6831985999997414,683.1985999997414,1,SET 1,185,8,681.3528,423.0601,15.3415,92.9016,
212,0.7064787000003889,706.4787000003889,1,SET 1,185,8,704.2481,423.6873,14.046,88.7415,
213,0.6960471000002144,696.0471000002144,1,SET 1,185,8,693.6296,447.4947,13.1608,87.7749,
214,0.6925898999998026,692.5898999998026,1,SET 1,185,8,690.0476,423.2149,12.9701,88.0292,
215,0.6873068999998395,687.3068999998395,1,SET 1,185,8,685.0353,425.6122,13.0647,87.8863,
216,0.6880707999998776,688.0707999998776,1,SET 1,185,8,686.0509,433.1688,13.2018,92.8665,
217,0.7588486999998167,758.8486999998167,1,SET 1,185,8,755.9314,493.0517,12.9809,86.901,
218,0.7576226999999562,757.6226999999562,1,SET 1,185,8,754.9296,450.3068,11.0131,88.226,
219,0.8037338000003729,803.7338000003729,1,SET 1,185,8,801.5333,532.1319,13.5032,87.4559,
220,0.7140768000003845,714.0768000003845,1,SET 1,185,8,711.7557,458.0926,13.0602,87.5673,
221,0.7413977999999588,741.3977999999588,1,SET 1,185,8,739.1759,448.8208,13.9869,93.6909,
222,0.6985356999998658,698.5356999998658,1,SET 1,185,8,696.345,404.6625,13.1087,88.7076,
223,0.7513452000002872,751.3452000002872,1,SET 1,185,8,749.2577,492.3541,12.557,88.9314,
224,0.6709196000001612,670.9196000001612,1,SET 1,185,8,668.6614,416.5315,13.3249,87.7981,
225,0.6573109000000841,657.3109000000841,1,SET 1,185,8,655.1517,415.7484,13.1005,87.3615,
226,0.6515209999997751,651.5209999997751,1,SET 1,185,8,649.6904,407.3443,13.2945,86.852,
227,0.6533338999997795,653.3338999997795,1,SET 1,185,8,651.589,403.9736,13.3391,89.4956,
228,0.6659496000002036,665.9496000002036,1,SET 1,185,8,663.9243,406.36,12.8296,88.1412,
229,0.6664805999998862,666.4805999998862,1,SET 1,185,8,664.5231,413.6784,12.7983,87.5174,
230,0.6410283000000163,641.0283000000163,1,SET 1,185,8,638.5546,399.7815,13.1775,85.6021,
231,0.6911453000002439,691.1453000002439,1,SET 1,185,8,689.3359,438.0699,14.1734,92.9266,
232,0.6723609000000579,672.3609000000579,1,SET 1,185,8,667.4286,387.16,13.9462,92.409,
233,0.7084072000002379,708.4072000002379,1,SET 1,185,8,706.897,447.6565,15.9219,85.0718,
234,0.6703212000002168,670.3212000002168,1,SET 1,185,8,667.9018,417.989,13.1955,87.44,
235,0.6228396000001339,622.8396000001339,1,SET 1,185,8,620.173,381.1158,14.9249,87.7184,
236,0.6410618999998405,641.0618999998405,1,SET 1,185,8,638.9037,399.0513,13.3195,87.5126,
237,0.6483310999997229,648.3310999997229,1,SET 1,185,8,646.0892,404.3276,13.2514,88.3167,
238,0.6410229999996773,641.0229999996773,1,SET 1,185,8,638.8277,382.4913,12.7746,87.6561,
239,0.6835761999996066,683.5761999996066,1,SET 1,185,8,681.203,440.0646,12.7732,90.8421,
240,0.6585552999999891,658.5552999999891,1,SET 1,185,8,656.1972,416.1006,13.2108,86.8061,
241,0.685704099999839,685.704099999839,1,SET 1,185,8,683.9508,428.8969,14.0563,93.6701,
242,0.6598824999996395,659.8824999996395,1,SET 1,185,8,657.4593,386.8976,13.967,93.1026,
243,0.7303618000000824,730.3618000000824,1,SET 1,185,8,727.797,473.8252,13.1092,87.6016,
244,0.672751000000062,672.751000000062,1,SET 1,185,8,670.4185,419.6896,12.5594,86.4908,
245,0.6461396999998215,646.1396999998215,1,SET 1,185,8,644.0341,402.1638,12.1722,87.1025,
246,0.6557410999998865,655.7410999998865,1,SET 1,185,8,653.0504,404.4482,13.0674,87.5762,
247,0.6319773000000168,631.9773000000168,1,SET 1,185,8,630.0461,382.6389,13.2567,87.7511,
248,0.6320322000001397,632.0322000001397,1,SET 1,185,8,630.0505,385.0206,12.9001,87.5296,
249,0.6396114000003763,639.6114000003763,1,SET 1,185,8,637.0978,394.7129,13.3325,86.345,
250,0.6564251999998305,656.4251999998305,1,SET 1,185,8,654.1931,404.947,13.3694,91.2789,
251,0.6469584999999825,646.9584999999825,1,SET 1,185,8,644.8637,399.9263,13.2133,92.8721,
252,0.6673034000000371,667.3034000000371,1,SET 1,185,8,665.2585,404.0978,13.8232,92.5132,
253,0.7171097000000373,717.1097000000373,1,SET 1,185,8,714.3347,441.556,13.0723,86.9548,
254,0.7322610999999597,732.2610999999597,1,SET 1,185,8,730.2121,455.515,13.1253,87.4826,
255,0.7945724000001064,794.5724000001064,1,SET 1,185,8,792.4414,508.4604,10.935,92.9677,
256,0.8132705000002716,813.2705000002716,1,SET 1,185,8,811.1318,516.9806,13.4556,87.774,
257,0.808516900000086,808.516900000086,1,SET 1,185,8,805.1909,530.4947,13.1083,88.2593,
258,0.7976026999999704,797.6026999999704,1,SET 1,185,8,795.58,507.8218,12.6846,87.6558,
259,0.8387119999997594,838.7119999997594,1,SET 1,185,8,836.1036,523.6892,11.7141,89.0448,
260,0.8086879000002227,808.6879000002227,1,SET 1,185,8,805.4388,525.5839,11.3172,88.4587,
261,0.8243171999997685,824.3171999997685,1,SET 1,185,8,821.4264,520.119,11.6357,94.0723,
262,0.8281999000000724,828.1999000000724,1,SET 1,185,8,825.4733,519.1481,11.6885,89.2604,
263,0.7760838000003787,776.0838000003787,1,SET 1,185,8,773.6236,497.4384,13.0984,87.4996,
264,0.7879973000003702,787.9973000003702,1,SET 1,185,8,786.0565,512.7596,13.1006,88.0081,
265,0.8503814999999122,850.3814999999122,1,SET 1,185,8,848.2627,556.8451,13.2271,87.4398,
266,0.8895876000001408,889.5876000001408,1,SET 1,185,8,886.6137,592.5238,12.5774,87.1235,
267,0.8228579000001446,822.8579000001446,1,SET 1,185,8,818.8344,555.7952,13.3344,87.0805,
268,0.7967048999998951,796.7048999998951,1,SET 1,185,8,794.2731,515.9897,13.2946,88.2028,
269,0.8200845000001209,820.0845000001209,1,SET 1,185,8,817.2646,553.7506,13.1957,88.7535,
270,0.7946116999996775,794.6116999996775,1,SET 1,185,8,792.2296,509.8913,13.1851,87.524,
271,0.8455148999996709,845.5148999996709,1,SET 1,185,8,843.2457,552.1881,14.2823,93.5505,
272,0.7600857000002179,760.0857000002179,1,SET 1,185,8,757.6391,464.7189,13.7437,88.5384,
273,0.7655046999998376,765.5046999998376,1,SET 1,185,8,762.7707,477.7487,13.53,88.2783,
274,0.7376046999997925,737.6046999997925,1,SET 1,185,8,734.5419,469.8177,12.6216,86.8832,
